voxel_id,R_nm,theta_rad,D,sigma
1,2290.7557139669652,1.757159792801597,0.18278683702047802,0.011509349916709223
2,437.38041079417764,2.8203042860735374,3.414564268594189,0.15499642450314405
3,3480.4153198303657,0.8735464436395207,0.09669187658495768,0.001844041619718634
4,1568.9571500439654,0.08161091148630391,0.511419042316649,0.009263276881320337
5,79.63182169478618,2.4367920612935725,106.60379157422605,2.94145680777155
6,6205.552946498922,2.2065844966135364,0.022083080007485628,0.0006122742129908602
7,2150.1722760691964,1.713712546644653,0.21499642152742693,0.003278822481736827
8,2432.0060318480296,2.5614747298751426,0.1146962192360983,0.007753412768737178
9,94.17123439318108,2.639202893506963,77.6609933288843,2.0344848162513496
10,462.97324335186937,1.8469527134910322,4.362790562504145,0.2843164630864695
11,312.4280654740693,3.034551654786539,6.515315023615144,0.5082516698310846
12,4874.457962698528,2.2610417673353975,0.03239349278666961,0.0009684716702364469
13,1204.4450461847669,2.126466709148342,0.5816566541838611,0.04523388179379744
14,2915.55856306912,1.1354400483494944,0.12911618385319246,0.00249711473334414
15,447.29459248960165,0.007095533937339202,6.772567938003506,0.3627319531665366
16,153.69275513927255,0.7569437342422308,50.42861708778807,4.000931400937421
17,774.7827875028621,2.399927052135433,1.137497768097218,0.07465158248386154
18,68.53777584733075,2.2301263179343973,168.738299375221,3.7506405060107237
19,2986.5684007366963,1.0399367383737603,0.13635392017166473,0.003313393293315506
20,1133.9729121185928,1.9653268770208099,0.7263747717313402,0.017928596759851673
21,2117.9873253597693,0.6135137108508752,0.27207660222465674,0.020602850467795267
22,288.2890346635413,0.8282109061382611,15.431612545862752,0.361190281987068
23,6056.367896240168,2.9763703077555923,0.019130384330339856,0.0008268371831038864
24,4127.834552749112,1.2980450525404854,0.06570748594789519,0.0020528133751419424
25,2341.4271500513723,0.769651226469918,0.24516393460216826,0.007868586744343058
26,130.82465317985458,1.5302956897723792,63.57230874435976,2.2642130015829474
27,501.895191975397,1.2158462447625802,4.665778458516978,0.1440716373853005
28,62.08382901614505,2.291883064316384,209.98272110892657,10.497995202059014
29,107.17537428875718,3.022576892052167,57.44685621491104,2.1203846884002084
30,1461.7749412259102,1.85899794553043,0.4212184539365656,0.0160382580196962
31,1983.010195216938,1.8571436596712845,0.24446933215256092,0.010499847416407037
32,5961.695166407211,1.146159370346511,0.03389758993081445,0.0010750074654096932
33,250.1686818073345,1.7738403878831461,13.902071987779077,0.8562559825483199
34,311.90616976230416,1.00320122072099,11.815505660302579,0.5052449241290831
35,508.9755205700557,0.0034308526368275276,5.009712148437286,0.21637365028310876
36,127.52631192522327,2.720921374017284,43.952711655029724,0.9115082887245045
37,95.01631634026319,1.349138384202576,112.94591810968329,0.8259460305115683
38,524.6790013058899,1.5459415695617669,3.547985113812577,0.23308713043273124
39,153.4428017862034,0.26232586247011863,56.75897890081268,3.925515603172153
40,1369.2306021709362,2.6298602391571597,0.34546595171046407,0.007978021323807467
41,433.66462106943277,0.5351296889322456,7.4247901669171705,0.23761127273040925
42,3061.991815994444,1.290004415845335,0.11683389197817884,0.0037213164569415923
43,1591.5803629643488,2.639772069720498,0.2600712799184654,0.014646154731581927
44,234.07164691478008,1.4381675219135284,18.36266666246454,0.3496746430392537
45,3055.6675141296555,2.925301336474421,0.07384915473816206,0.005790032475037593
46,2667.4565506796916,0.6575802779177036,0.18331952952656436,0.0017671288877330173
47,339.2721545532571,2.2469702041921473,6.740516344805202,0.5259797599177428
48,207.85430872147114,3.072472976843187,14.624707518455871,0.14856738147454923
49,1457.7825242358078,1.7266621650040943,0.4734988221683527,0.013643182915116932
50,99.74628451406217,2.17455985091311,83.21296983793759,1.9806345906995042
51,134.27606394764456,1.2353579849981824,63.658513117151806,1.5578874840276113
52,51.852580912545484,2.3603958668492315,267.1441800038781,21.26473322850554
53,2442.364466409714,2.855312059013302,0.11992501655747,0.004722213189649994
54,1336.0572474569224,2.208714204511349,0.45832147568667936,0.006399676762051995
55,1630.5915717350608,2.940306763958246,0.24409717042647036,0.019203367853240928
56,2368.7240312002627,1.849306847015189,0.17294287473623118,0.004012260512375906
57,482.90534928366196,1.8131307430323618,4.174963270415804,0.04359090899788119
58,830.9242428279742,0.9570151645659691,1.806890269755561,0.012311332168603582
59,99.76822859975431,2.2293605130255054,81.49989811801824,3.2389939826236365
60,88.05747052607973,2.7707355631641297,84.7403264843986,6.26018548510175
61,1359.7164125591482,2.0304623079025297,0.4574088647060812,0.002868884669512159
62,512.8646667360356,0.7321143034307994,4.553325402830523,0.27041394688453524
63,816.6558157993593,1.7093691975608964,1.4484877743976705,0.03553377683276275
64,2191.570770428084,2.37484743566821,0.15247967486052166,0.0032675685160789116
65,1151.2159170354869,2.951096889055996,0.4831079621902308,0.027916023487471662
66,770.9430116667154,0.49196099875495575,2.3590311419341354,0.14411437980021224
67,792.684141522503,0.40054392433461633,1.9912163354301908,0.09344010477004691
68,224.53592224242544,1.297300360927132,22.81084838925919,0.46007559672342013
69,58.22493643764364,0.3946191271925608,365.8411009556767,2.0022888066462703
70,432.73441638777155,3.08010826889311,3.210902159824605,0.19360402513903405
71,144.37639273442088,1.3329914831409533,47.881749896936974,2.392703093615388
72,376.46515084107494,1.6763868865819662,6.713848473326148,0.24633759653983303
73,3392.206372041781,0.713417305429376,0.1090999433797117,0.0022931331304646215
74,158.86714598515212,1.4109713302388789,40.46522906504917,2.5147148805870216
75,66.6952880910259,3.0935072317944345,146.86239328952004,1.5152006401158775
76,200.8426133704716,1.5352559646381947,24.978196208596536,1.3289069896267331
77,213.33386370960037,0.027721180483195284,27.578299268152488,1.5617558137966059
78,1316.8235773905865,0.7619227073286573,0.7051191550318701,0.01533232014485097
79,784.2099047727819,3.073906507300715,0.9906831610346039,0.04086505477140354
80,2406.1124928048134,3.1072472340354813,0.10445419749218762,0.004597546562453485
81,1332.514420637866,0.6612835444582074,0.685173620650816,0.033810676334149324
82,372.5016844830167,1.9329091383878751,6.511173178878815,0.4726401852314212
83,2792.2993387719675,0.24161464611566583,0.17722774646162484,0.008149132492865
84,114.10778336909951,1.814086421780871,73.82543912412604,0.7418633056827911
85,55.93878397596092,0.3955915507246651,426.50470863213275,13.167434185665396
86,78.02328706929997,2.571901028452401,114.6289503200501,5.974978270058786
87,1775.193334288628,2.951761878547932,0.2020080563889948,0.006057323747343528
88,490.0243679976951,0.5434540853362023,4.982090491583741,0.3118565306031901
89,110.93788723917228,1.453653149584101,85.87031304012801,1.6523943154002398
90,594.6702924994321,0.32057753435818515,3.639320157142026,0.05722970544703578
91,106.13320473910676,1.0654397547588488,98.79069596523793,2.2057443472964833
92,1560.855442677505,0.20451062812086,0.5929782956415893,0.041927345974109125
93,453.3968469969568,0.8310974289522353,5.6960766835403716,0.3193796039446958
94,328.6172370395412,3.1108793979384948,5.565083627058188,0.24488398582333362
95,221.84699578663833,0.14012529694301776,29.26815877300154,0.80561474577725
96,1126.2560782683784,2.6985285939963117,0.5223045874543679,0.03859533866447723
97,298.85889854171023,0.24332444927388805,14.727061565809857,1.0553151685766982
98,77.10418544774875,1.6618928725698443,149.4187691815287,5.222938171928984
99,89.58303651659656,1.4203762184322914,127.5419984768811,7.8380026842130786
100,5798.632023943289,2.9265652763381955,0.02104970879429686,0.001547517623403632
101,4455.541543007206,0.6253335850528975,0.06667460708975557,0.001900326700203616
102,1587.1979759071946,0.5644876994988699,0.5121568952529432,0.015187436947624377
103,186.02057499981174,2.3521546802838795,21.0439735011821,0.966664854619061
104,6010.998218828551,2.279914965259127,0.02091054482762057,0.0007449903138462506
105,2345.6820913813854,2.196544313704081,0.14705639331420486,0.00913381496546537
106,1727.8583567460378,0.08208075622663837,0.434027176607669,0.019648310464304333
107,460.63541234577343,0.8166874420444771,5.514243730219997,0.1151879162318619
108,191.9708344608719,2.6386085205325593,19.352172163557572,0.6140259421713656
109,80.50768721038294,1.8876514602183605,143.37420332998025,7.934748345535651
110,4325.838610441159,1.8918511390013095,0.05059064098986648,0.000455698653376064
111,475.4712675937491,0.9296494336149861,5.639060545876815,0.17290790903829859
112,135.9150955945012,0.8173578636722741,67.06115497395133,0.41626256242440124
113,226.7733904266844,2.9736898824176583,13.29785959000006,0.8851723124921396
114,875.0832277973274,2.286310637656443,1.0745315574326513,0.014816978777904076
115,119.76971875688861,0.3985616636757101,84.5776119061036,0.9126223783420186
116,3446.465497903695,2.9458932406589975,0.0545068911639495,0.0034881399520511037
117,2122.511406884726,1.8295697906215735,0.19252096579840042,0.0022550009016206562
118,1749.9660558130493,1.0472887630156928,0.4141617874210756,0.023325463769621472
119,422.95775382097463,1.2476503672596957,6.634397336803462,0.22218442883649928
120,1109.8265099198863,2.2789254806046864,0.6573214396713164,0.04379565754688706
121,896.4354673417647,1.1820953982837512,1.3632682376538336,0.02551198924749798
122,1240.577827352467,1.8181804092143163,0.6370031995797963,0.007218061944547725
123,75.89240739842455,2.2320999990498747,123.88420318288127,2.741626657586485
124,390.2527099966719,0.6137886562315438,8.017998975633349,0.6006293264477445
125,61.41569198972518,2.9664221163943005,172.425253833453,11.584230838404537
126,574.298326673794,1.1189497621502,3.658069515780895,0.0966975853778933
127,255.20806812101995,1.3175046559338381,17.698163029173095,0.3620789406525228
128,102.12625768137119,2.1944476065204634,73.14541071521064,1.2261468765387937
129,83.34624001234694,1.9125547644356051,123.07753071872787,2.657275328640812
130,912.2849192274272,1.3826772464272632,1.2707825146394085,0.02589638192582512
131,116.16742340393749,2.0412248205374097,57.20383750528078,4.096600775284518
132,4834.997198219233,2.8363187785212416,0.03015650271091695,0.0001959853960368928
133,883.0831674147892,2.5141651308415174,0.8950467785639469,0.06355654516545671
134,277.58565344948795,2.589486050329113,8.66095179944163,0.07021306416319505
135,927.1506504296548,0.8118139579809002,1.4223851466822595,0.09531774435955476
136,55.96416537594458,1.317594481044412,347.8728253843234,12.847306179959284
137,5703.754254562511,1.7398741468377974,0.030644521929727095,0.0003306671580165304
138,542.0694501264243,0.13882955283382983,4.3726961513380145,0.28389900533590384
139,2392.324126018259,2.418373458664272,0.12212760946174842,0.002959515690974449
140,75.25219575467051,1.0161903178474407,220.09872743141574,15.594457914477879
141,553.8613908461821,0.8878017627069383,4.011025651681562,0.24635448433595744
142,565.0541152715311,0.8145898717278054,3.7995515267615647,0.2987693200957314
143,5148.321408227857,0.8902622184233465,0.043822131268581185,0.0029531938822430163
144,843.2796233057446,1.0619049135114327,1.7762074061810518,0.04098084423637253
145,518.965971936596,1.9001123883627549,3.4069189304888834,0.12159682060878561
146,187.0397699864927,1.8333245281710013,24.74437770208837,1.4165481359406913
147,257.3709498167682,0.803342166552215,17.511599116465852,0.5026682062605203
148,655.238857935348,0.6485009908049764,2.8348920021832273,0.13037036533625923
149,437.4517865007556,2.5960808191619322,3.5124779423900825,0.08016715943194315
150,55.63553836002007,0.2912989564603988,391.8761767436968,21.443979544586163
151,2966.868301340439,1.611080470509879,0.10715912641838478,0.0032855040234316592
152,4190.306216865244,1.6353902180993103,0.052251840582056217,0.0004774957576217514
153,99.9913671094452,1.8037039744348926,89.24641879889035,6.924009789309814
154,772.685041491877,2.7823518977848063,1.1234469476091198,0.07672330137829317
155,85.5041996875722,1.9600834506739844,116.17386450743467,3.227165661764072
156,1385.7449823089273,3.058760687331752,0.356959455925723,0.005255107140902496
157,200.69368738496462,2.737436445331177,16.135129231516878,0.9703983451597938
158,1300.6948120132888,0.6746264216349896,0.7992122377926869,0.0172233902697809
159,1816.3248628493532,0.7576997155722741,0.4049995039581008,0.02041564248461883
160,2231.4437121296255,1.0831398925388687,0.2509574044100666,0.015918462712976107
161,85.15219924063533,1.2299788101902454,144.196825682194,3.667183353906801
162,4622.19971233047,1.73728540742966,0.04229742755264941,0.0011144419467407495
163,155.96914966148105,0.7304599793739586,52.63499584838225,0.506398655406542
164,60.15367153246709,0.6985179875480982,321.4152444681089,9.317381753296175
165,775.8083410249959,1.1981718882204833,1.74868789426826,0.08710009828449743
166,312.61996979671363,2.1112228755117233,7.809351695250865,0.13029717406210545
167,3018.5963028572905,2.161810370849958,0.08984289047474277,0.006871292934978839
168,2713.8206852205694,3.0665611795565915,0.09269876919643608,0.005486022545735412
169,239.6573061902097,0.6359068401819612,21.415345549895253,0.43457232466002826
170,5546.437343788773,1.2342034253694076,0.03877959688241023,0.0017371805336832094
171,210.53142636509352,3.030623740608735,15.36607626263229,0.5279486670975465
172,637.3067955576552,2.1677263968708287,1.8435418145065785,0.06208401154765122
173,177.13478778578815,1.8606978624598554,28.166904736245392,1.3238195942299702
174,5103.1619693858465,1.6953480706212114,0.034190721897837166,0.0004482847923294031
175,112.78191293481841,0.23722285550583622,111.486394624543,2.357772462601021
176,62.424337753985924,2.8066165946855963,174.0044933880667,2.8234008857145976
177,429.2833090809004,1.965082589530203,4.834373719321658,0.08725290196473036
178,6741.166040113809,1.7959461290434313,0.020878926062991025,0.0011304123792842862
179,4098.4872108008485,1.694890315189072,0.054995435586338,0.004383816321786384
180,2021.0574677065206,1.2312347945574718,0.29231205758562046,0.0157360229079936
181,4080.6067439545427,0.8000527235080928,0.07975114740233485,0.006288718043866626
182,4134.479911896769,2.372914000221673,0.045459585741189704,0.0021945865803108034
183,649.3913180804527,1.600853570308024,2.3341428816736984,0.06126692423834724
184,238.2287652367883,0.1066241853060881,21.99241205674758,1.5487686055385437
185,2268.859112974146,1.2537923485723215,0.19919071184181125,0.001999741715095729
186,1315.1636333727017,2.917294367937605,0.3587939149790871,0.004550258651904018
187,316.8745296377121,1.1746244077539516,11.46611555503069,0.8722484008963743
188,79.74575407776886,1.298209781919795,177.48103403673247,9.542070782434955
189,2002.9777547426122,1.9602316803153368,0.2316380387690786,0.017296910791897893
190,182.9127064633241,2.5185356742360145,20.22189188125548,0.30265072256853226
191,5122.6062010325895,2.1000325365915455,0.030247288884743977,0.0018940722695082758
192,164.48401981038023,2.6705256984450956,23.532584785416592,0.5320901866970379
193,91.71159460990489,0.3580491589723738,168.217412190388,5.172948487032983
194,3038.394846606754,2.9046931730696963,0.07467874439883773,0.005408559763308307
195,106.64433087803586,2.8397545022823,57.85475389701569,2.073754546077122
196,121.25586284989818,1.6309533857388072,66.93202897377572,3.7006882649801676
197,966.7678897796558,1.9626856246195186,0.9360256821468337,0.06696861645505478
198,3766.1023553102223,0.6685719151007595,0.08633554272993506,0.006070730707799507
199,131.99088706203565,1.407268380356701,57.287841307503484,0.3247100073012016
200,231.72043701106935,0.6368113895236428,23.04653758856986,0.3887062602887758
201,2330.130919534111,0.06904177311140841,0.23843057299813855,0.01761921414906114
202,6090.233489959448,3.0815978727116367,0.0177028831970896,0.0008352430978678512
203,593.7788204721153,0.8141327899585722,3.4088596366292636,0.13981437515327086
204,101.81047620963412,1.863304706016505,89.05654404670277,0.8811556699420139
205,53.56474750944204,0.9432643991600683,410.41815863501716,2.8232328878173023
206,155.539697103523,1.1643421593146486,47.10285630250537,3.6036560830952067
207,95.91297491965747,1.2496047903225007,128.03971196185765,5.190580268565328
208,1423.3518900886681,1.052580349739132,0.5626890934438946,0.03600157894195957
209,91.2931428197272,2.0024504013422444,103.39078345000189,2.222912648637077
210,610.4061012173336,3.0188703279349793,1.6110386468398186,0.03670009905020283
211,1545.062605430463,1.3465954675336138,0.4685893962886104,0.02203267465776829
212,883.3252629938361,3.057796085831499,0.8348585742936891,0.05902611891105478
213,134.18813940991325,2.09794689492993,43.38129380796601,1.1558292920558457
214,2659.0358590584488,1.907374610006462,0.11510671128288075,0.0034140649164141937
215,1715.241603878222,0.7448837189493396,0.44149260799502216,0.020439837561135432
216,1927.188933097736,0.1976712274121787,0.37105328562228285,0.002968581341682459
217,95.55132620969171,2.6764320156865176,76.42144200645242,2.5530234260096654
218,92.16404172472274,1.8032146937869686,105.90658298886662,4.948084416228694
219,4893.707411672615,1.30191954573978,0.04665587242057012,0.00025016926237319626
220,356.63479477030035,2.5508705740281568,5.636077991957497,0.2978682086015783
221,221.23020871726644,0.9757170482540121,23.371982771050465,0.20618934661239266
222,559.157200485476,2.4618062145642257,2.3340439661751953,0.13770140276791343
223,1323.0049685824376,1.0303287759539839,0.6757397051302607,0.04400814603502001
224,5621.599058975382,2.893033570036373,0.02199099742995949,0.0014933999893901185
225,205.9303144074964,0.8418427641989094,28.701159563932233,1.5930322605015754
226,4827.5557975352185,0.43213900524329935,0.055967670973714585,0.0026370732667832953
227,56.53555445727964,2.1931354904457288,260.1922116457526,7.302843962919939
228,777.1343191449974,0.5115997338855618,2.29714567161286,0.08464069578652428
229,1146.9956357426934,2.9825119843774743,0.4768832797713623,0.005498084748896121
230,84.37997481686548,2.0594871251040927,123.34459589811344,7.158009668697518
231,100.03609910045571,0.7252701574943484,117.62040134668128,0.8058559023737506
232,396.6824575856716,0.6560240298815527,8.571058091179227,0.3086247856022423
233,5924.168464167337,2.902439035735699,0.017851738198756496,0.0007670142599699534
234,950.9411440757444,1.909641953435642,0.965449401448831,0.05189938721058957
235,5027.560415431034,2.8077544728107426,0.028530371474860712,0.0008770212469933409
236,2662.143832158232,0.34628269378407456,0.1754631110451227,0.0067042853570998635
237,503.53627498850085,2.907205323320869,2.741697937107349,0.13448905970399275
238,2416.4223510817674,1.633783098065054,0.16734239347788765,0.012423182899645254
239,54.60721483256568,2.099909381844982,250.51882450979846,13.878219252868554
240,85.7446428480148,1.1714228420979171,163.48934320770675,3.937245218463427
241,3013.2142202500418,0.18579480114443836,0.14918817053912287,0.01022606906681333
242,2564.72908503112,3.0095591840609695,0.10532461668985763,0.0009615964123854579
243,157.85081295370958,3.1246228039998902,27.51903978694859,0.6996008529876103
244,688.7625150430126,1.145257701955117,2.2246973998184383,0.029168861451012246
245,998.9817335750372,2.965248554067826,0.6319903486876985,0.02434925971161804
246,3641.2366107283574,0.5269276834987142,0.09567590185754628,0.005048773263758038
247,984.7254974219858,0.48595553067196107,1.3578120115883634,0.060863446957056214
248,384.06206783510703,0.22968761946324542,8.461583942353117,0.5571501614104315
249,317.6997480376596,1.2292090964407985,10.861743007864018,0.5166020101168546
250,410.1733972770902,0.16431236493672738,8.393678213244133,0.1884382518966752
251,1253.4224113166924,1.2398521275742704,0.6717878973094339,0.030386068050433472
252,3636.7711217889528,0.4347663539729401,0.10281605084939958,0.006185589857629971
253,471.0758368079756,2.2950207558151487,3.4377823020386504,0.14686722459018103
254,170.16311954082835,2.6180859769313862,22.336869049300436,0.8521005396978694
255,161.01922668400397,2.160835894990539,29.342174195980075,1.3110758742368485
256,1995.3182103741547,0.6298709563811394,0.303701718022069,0.014001974229232297
257,2827.6856024875788,2.409124649258242,0.09429024244989305,0.0026676392494968068
